date,location,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon
2022-04-20,Chennai,34.8,28.4,30.8,27.7,84.2,0,0,0,,24.5,21.3,224.9,1007.4,36,6.2,321.3,27.9,10,75,2022-04-20 5:53:34,2022-04-20 18:22:19,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-21,Chennai,34.3,28.6,30.5,26.7,80.9,0,0,0,,28.1,22.9,219.4,1006.8,39.3,6.3,321.5,27.9,10,75,2022-04-21 5:53:02,2022-04-21 18:22:27,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-22,Chennai,33.8,27.7,30.1,26.2,80.1,0,0,0,,21.6,17.5,174.7,1008.1,33.4,6.6,314.9,27.2,10,75,2022-04-22 5:52:30,2022-04-22 18:22:35,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-23,Chennai,35,27.2,29.6,26.7,85.5,0,0,0,rain,24.1,20.8,63,1008.7,46.8,6.6,307.8,26.8,10,75,2022-04-23 5:51:59,2022-04-23 18:22:43,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-24,Chennai,35,27.4,30.3,26.9,82.6,0,0,0,,20.2,18.5,250.2,1007.4,34.4,6.6,287.4,24.9,10,75,2022-04-24 5:51:28,2022-04-24 18:22:52,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-25,Chennai,35.1,27.7,30.3,26.8,82.2,0,0,0,,28.8,24.1,260.5,1006.7,37.4,6.4,320.2,27.7,10,75,2022-04-25 5:50:58,2022-04-25 18:23:01,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-26,Chennai,37.1,28.1,31.2,26.9,79,0,0,0,,29.5,24.1,304.2,1007.1,24.9,6.5,322.3,27.9,10,75,2022-04-26 5:50:28,2022-04-26 18:23:10,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-27,Chennai,36.5,28.1,30.3,27.3,84.4,0,0,0,,26.6,22.6,292,1006.6,38.8,6.5,299,26,10,75,2022-04-27 5:50:00,2022-04-27 18:23:20,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-28,Chennai,35.6,28,30.7,26.9,81.1,0,0,0,,28.1,24.8,225.4,1007.6,32.4,6.4,322.6,27.9,10,75,2022-04-28 5:49:31,2022-04-28 18:23:30,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-29,Chennai,36,28.3,30.6,27.9,86.1,0,0,0,,28.4,20.1,278.1,1007.4,36,6.1,320.5,27.8,10,100,2022-04-29 5:49:04,2022-04-29 18:23:40,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-30,Chennai,37.5,28.3,30.7,28.1,87,0,0,0,rain,33.5,22.2,267,1005.9,29.9,6,318.1,27.5,10,100,2022-04-30 5:48:37,2022-04-30 18:23:51,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-01,Chennai,36,28.6,30.9,28.8,88.9,0,0,0,,33.1,21.7,273.8,1004.9,39.4,5.8,319.3,27.7,10,100,2022-05-01 5:48:11,2022-05-01 18:24:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-02,Chennai,37.1,27.3,31,26.1,76.2,0,0,0,rain,36.7,14.9,290.9,1004.8,30.7,5.6,263,22.7,8,100,2022-05-02 5:47:46,2022-05-02 18:24:13,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-03,Chennai,35,28.4,31.3,28.6,86.6,0,0,0,,30.2,20,195.4,1005.7,39.2,5.7,316.8,27.4,10,100,2022-05-03 5:47:21,2022-05-03 18:24:25,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-04,Chennai,34.8,28.7,30.6,28.2,87.1,0,0,0,,28.4,16.2,306.8,1006.9,49.5,5.4,317,27.5,10,100,2022-05-04 5:46:57,2022-05-04 18:24:37,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-05,Chennai,34.5,27.7,30.4,27.3,83.6,0,0,0,,25.2,17.1,265.6,1006.4,38.7,5.7,310.1,26.9,10,75,2022-05-05 5:46:34,2022-05-05 18:24:50,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-06,Chennai,34.6,28.8,30.4,28.5,90.2,0,0,0,,25.2,18.3,294.1,985,39.2,5.4,296.5,25.7,10,100,2022-05-06 5:46:12,2022-05-06 18:25:02,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-07,Chennai,35.6,27.4,30.7,27.2,81.8,0,0,0,,26.3,20.5,60.3,1005.1,36,5.2,313.5,27.3,10,100,2022-05-07 5:45:50,2022-05-07 18:25:15,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-08,Chennai,34.3,28.4,30.6,28.1,86.8,0,0,0,,25.2,14.9,17.2,1003.2,71.5,4.9,209.8,18.3,9,75,2022-05-08 5:45:30,2022-05-08 18:25:29,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-09,Chennai,33,28.3,30.4,27,82.4,0,0,0,,30.2,18,310.6,1001.6,92.3,4.6,124.2,10.7,7,60,2022-05-09 5:45:10,2022-05-09 18:25:42,0.27,Overcast,Cloudy skies throughout the day.,cloudy
2022-05-10,Chennai,31.1,26.1,28.6,25.7,84.5,27.572,100,16.67,rain,63.4,30.5,319.7,1001,96.1,4.4,50.8,4.4,3,30,2022-05-10 5:44:51,2022-05-10 18:25:56,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
2022-05-11,Chennai,34.8,26.9,29.8,27.1,85.8,3.067,100,4.17,rain,52.2,21.8,304.9,1001.2,95.1,5.1,126.5,10.9,8,10,2022-05-11 5:44:33,2022-05-11 18:26:11,0.37,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain
2022-05-12,Chennai,30.7,25,27.5,24.6,84.8,5.726,100,8.33,rain,46.4,24.5,243.4,1004.3,94.1,4.9,102,8.9,6,10,2022-05-12 5:44:15,2022-05-12 18:26:25,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
2022-05-13,Chennai,34.6,25.1,28.5,26.3,88.4,0.435,100,4.17,rain,42.8,21.6,277.6,1004,77.6,5.2,121.9,10.5,6,30,2022-05-13 5:43:59,2022-05-13 18:26:40,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
2022-05-14,Chennai,33.7,26.6,29.1,26.9,88.6,0.137,100,4.17,rain,42.1,19.5,283.1,1004.5,68.7,5.1,188.1,16.3,9,75,2022-05-14 5:43:43,2022-05-14 18:26:56,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
2022-05-15,Chennai,33.1,26.7,28.9,27.3,91.6,0.165,100,4.17,rain,40,20.7,319.3,1005.1,52.3,5.3,193.3,16.7,6,75,2022-05-15 5:43:28,2022-05-15 18:27:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2022-05-16,Chennai,32.1,26.6,28.6,26.8,90,0,0,0,,34.9,16.7,310.4,1004.8,60.8,5.4,240.3,20.8,9,60,2022-05-16 5:43:14,2022-05-16 18:27:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-17,Chennai,32,26.6,28.8,27.6,93.2,0,0,0,rain,29.5,22.2,194.2,1002,58.5,5.6,288,25,9,60,2022-05-17 5:43:01,2022-05-17 18:27:43,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-18,Chennai,31.2,27.2,28.7,27.6,93.7,0,0,0,rain,32,27.8,252.5,1004.1,62.5,5.8,272.6,23.9,9,60,2022-05-18 5:42:48,2022-05-18 18:27:59,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-19,Chennai,33.4,26.8,29.5,26.2,83.2,0,0,0,rain,46.4,29.4,269,1005.7,48.2,6.4,247.7,21.3,10,60,2022-05-19 5:42:37,2022-05-19 18:28:16,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-20,Chennai,34,26.7,29.6,24.8,76.3,2,100,4.17,rain,38.9,22.6,290.9,1006.2,44.6,5.8,225.5,19.4,10,30,2022-05-20 5:42:26,2022-05-20 18:28:33,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2022-05-21,Chennai,34.6,26.8,30.5,24,69.7,0.363,100,4.17,rain,41.4,25.3,301.8,1005.5,36.8,5.6,295.8,25.5,9,30,2022-05-21 5:42:17,2022-05-21 18:28:50,0.68,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain
2022-05-22,Chennai,34.7,28.1,30.9,24.4,68.8,0,0,0,,50.4,21.9,302.1,1003.8,58.8,6.1,266,23,10,60,2022-05-22 5:42:08,2022-05-22 18:29:07,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-23,Chennai,35.7,27.6,31,25.3,72,0,0,0,,46.4,27.7,241.2,1003.7,32.2,6.8,318.5,27.5,10,30,2022-05-23 5:42:00,2022-05-23 18:29:24,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-24,Chennai,36,28.8,31.2,26.9,79.2,0,0,0,,45,22.4,270.3,1005.2,33.6,6.5,308.5,26.6,10,100,2022-05-24 5:41:53,2022-05-24 18:29:42,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-25,Chennai,35.6,28.8,30.5,26.7,80.6,0,0,0,,48.6,18.2,292.3,1006.7,40.7,5.7,294.8,25.4,10,100,2022-05-25 5:41:46,2022-05-25 18:29:59,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-26,Chennai,34.8,27.4,29.8,26.3,82.1,0,0,0,,38.2,22.8,295,1007.4,42.6,5.4,305.4,26.3,10,100,2022-05-26 5:41:41,2022-05-26 18:30:17,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
2022-05-27,Chennai,34.9,27.1,30.1,25.9,79.7,0,0,0,,40,18.7,288.3,1006.7,36,5.8,284.9,24.7,10,100,2022-05-27 5:41:36,2022-05-27 18:30:35,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-28,Chennai,38.8,27.2,31.7,25.9,73.2,0,0,0,,39.6,22.3,256.4,1005.7,24.7,6.2,277.9,23.9,10,100,2022-05-28 5:41:33,2022-05-28 18:30:53,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-29,Chennai,36.7,27.5,30.8,26.5,79.5,0,0,0,,42.5,25,268.7,1005.5,25,6.3,259.2,22.4,10,100,2022-05-29 5:41:30,2022-05-29 18:31:11,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-30,Chennai,36.3,27.3,30.8,27,81.3,0,0,0,,40.7,19.6,248.1,1005.2,31.2,6.1,294.1,25.5,9,100,2022-05-30 5:41:28,2022-05-30 18:31:29,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-05-31,Chennai,35.8,27.7,31.1,26.8,79.1,0,0,0,,47.5,25.4,302.5,1004.2,35.2,5.8,299.3,25.9,10,75,2022-05-31 5:41:26,2022-05-31 18:31:47,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-01,Chennai,39,28.3,31.4,26.7,77.6,0,0,0,,37.1,20.3,276.7,1004.3,38.5,6.2,305,26.2,10,75,2022-06-01 5:41:26,2022-06-01 18:32:05,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-02,Chennai,39.5,28.2,32.4,27.1,75.6,0,0,0,,33.1,22.3,248.9,1003.7,39.2,6.3,299.6,25.8,10,75,2022-06-02 5:41:26,2022-06-02 18:32:23,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-03,Chennai,34.8,28.7,30.7,26.4,78.1,0,0,0,,46.4,20.4,316.6,1003.4,27.8,6.5,313.5,26.9,10,30,2022-06-03 5:41:28,2022-06-03 18:32:41,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-04,Chennai,35.2,28.5,30.7,26.6,80.1,0,0,0,,46.1,25,289.8,1003.7,56.8,5.7,306.3,26.4,10,100,2022-06-04 5:41:29,2022-06-04 18:32:59,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-05,Chennai,37,28.4,31.2,28.1,84.8,0,0,0,,40,23.6,270.5,1003.7,42,5.9,300.4,25.9,10,100,2022-06-05 5:41:32,2022-06-05 18:33:17,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-06,Chennai,33.9,26.6,29.3,25.8,82,0.274,100,4.17,rain,37.1,20.9,289,1005.1,58.8,6.1,293.3,25.3,9,60,2022-06-06 5:41:36,2022-06-06 18:33:35,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
2022-06-07,Chennai,34.5,25.6,30.3,25.3,75.1,0,0,0,,42.1,22,263.4,1005.4,50.2,6,254.3,22.2,10,75,2022-06-07 5:41:40,2022-06-07 18:33:53,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-08,Chennai,35.8,27.9,31.3,26.4,76.6,0,0,0,,34.9,27.3,274.1,1004.4,38.1,6.3,300.9,26,10,75,2022-06-08 5:41:45,2022-06-08 18:34:10,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-09,Chennai,37.1,28.5,31.1,26.7,78,0,0,0,,36.7,26.8,274.5,1000.6,31.7,6.7,286.1,24.7,9,100,2022-06-09 5:41:50,2022-06-09 18:34:28,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-10,Chennai,37,28.2,31.4,26.1,75.5,0,0,0,,37.8,21.7,252.2,1005.5,40.9,6.4,276.6,24,10,100,2022-06-10 5:41:57,2022-06-10 18:34:45,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-11,Chennai,36,23.4,30.3,25.4,75.7,0,0,0,,45.7,20.9,270.4,1006.4,77,7.1,275.7,23.9,9,100,2022-06-11 5:42:04,2022-06-11 18:35:02,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-12,Chennai,36.3,28.2,30.6,26,78.2,0,0,0,,35.6,22.2,310.6,1006.1,48.7,6.4,292.9,25.2,10,75,2022-06-12 5:42:11,2022-06-12 18:35:18,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-13,Chennai,35.3,26.8,30.5,25.3,74.7,0,0,0,,26.6,25.9,316.4,1007,57.4,6.3,272.9,23.7,9,60,2022-06-13 5:42:20,2022-06-13 18:35:35,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-14,Chennai,36.8,27.8,30.9,26.7,79.7,0,0,0,,34.2,22.4,311.9,1006,48.6,6.4,298.2,25.7,9,75,2022-06-14 5:42:29,2022-06-14 18:35:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-15,Chennai,33.6,26.8,29.7,24.7,76.5,0,0,0,,40.7,23,317.1,1005.9,51.4,6.1,288.8,25.1,9,60,2022-06-15 5:42:38,2022-06-15 18:36:07,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-16,Chennai,34.1,26.5,29.7,26.3,82.8,0,0,0,rain,24.8,24.1,344.2,1005.8,47.4,6.2,307.3,26.5,10,60,2022-06-16 5:42:48,2022-06-16 18:36:22,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-17,Chennai,33,27.3,29.3,26.4,85.2,0,0,0,,25.9,25.2,299.2,992.9,51.8,5.8,278.7,24,9,60,2022-06-17 5:42:59,2022-06-17 18:36:37,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-18,Chennai,33.2,26.9,29.4,26.3,84.3,1.726,100,4.17,rain,32.8,27,312.8,1006.1,67.2,5.9,302.6,26.1,9,60,2022-06-18 5:43:10,2022-06-18 18:36:51,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
2022-06-19,Chennai,34.1,25.4,29.1,25.4,83,13,100,4.17,rain,28.8,22.9,295.7,1006.2,54.6,6,279.5,24.2,9,60,2022-06-19 5:43:22,2022-06-19 18:37:06,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2022-06-20,Chennai,32.5,24.8,28.2,25.9,88.1,164.464,100,16.67,rain,46.4,20,325.6,1005.6,73.7,4.8,229.8,19.9,9,60,2022-06-20 5:43:34,2022-06-20 18:37:19,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
2022-06-21,Chennai,33.2,24.6,27.8,25.7,89.4,40.353,100,12.5,rain,32.8,15.3,314.4,1004.9,84.5,5.1,192.9,16.5,9,30,2022-06-21 5:43:47,2022-06-21 18:37:33,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
2022-06-22,Chennai,32.7,25.4,28.9,26.1,85.8,27.865,100,8.33,rain,37.4,24.7,288.6,1006,72.5,5.6,213,18.5,8,60,2022-06-22 5:44:00,2022-06-22 18:37:45,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
2022-06-23,Chennai,32,27.3,29.3,26.4,84.7,0,0,0,rain,37.8,18.6,269.9,1002.1,76.4,5.7,199.7,17.3,8,75,2022-06-23 5:44:13,2022-06-23 18:37:57,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-24,Chennai,35.4,25.9,30.1,26.6,82.7,0,0,0,,27,25,284.6,1005.4,49.7,6,267.3,23.2,9,75,2022-06-24 5:44:27,2022-06-24 18:38:09,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-25,Chennai,34,27.7,30.1,24.9,74.3,0.173,100,4.17,rain,40.3,24.1,334.2,1003.4,75.5,5.6,151.8,13.1,5,60,2022-06-25 5:44:41,2022-06-25 18:38:20,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
2022-06-26,Chennai,34,27.3,30.3,24.3,72.3,0,0,0,rain,45.7,29.2,282.7,1004.2,57.8,6.1,240.9,20.8,9,60,2022-06-26 5:44:56,2022-06-26 18:38:31,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-06-27,Chennai,32.2,27.1,29.9,25.2,76.5,4,100,4.17,rain,42.1,23.7,303,1005.9,64,6,252.3,21.9,9,60,2022-06-27 5:45:11,2022-06-27 18:38:41,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2022-06-28,Chennai,31.9,26.4,29.1,26,84.5,8.079,100,8.33,rain,27,17.1,331.4,1006.1,60.3,5.8,202.5,17.4,9,30,2022-06-28 5:45:26,2022-06-28 18:38:50,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
2022-06-29,Chennai,34.7,27,29.6,26.4,83.7,1,100,4.17,rain,33.8,21,329.4,1004.3,53.2,6,190.1,16.6,10,30,2022-06-29 5:45:42,2022-06-29 18:38:58,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2022-06-30,Chennai,33.3,25.8,29,26.1,84.7,6.177,100,8.33,rain,37.1,22.2,328.9,1003.8,60.5,5.8,202.8,17.6,10,60,2022-06-30 5:45:58,2022-06-30 18:39:06,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
2022-07-01,Chennai,34,26.3,29.2,26.2,84.6,29.749,100,4.17,rain,40.3,26.9,340.7,1003.9,60.2,5.9,233,20.1,10,60,2022-07-01 5:46:14,2022-07-01 18:39:14,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
2022-07-02,Chennai,34.7,25.8,29.6,26.2,82.4,0,0,0,rain,38.9,21.1,317.3,1004.3,57.1,6.6,226.2,19.5,9,30,2022-07-02 5:46:30,2022-07-02 18:39:20,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-07-03,Chennai,35.4,27.4,29.9,26,80.9,8,100,4.17,rain,30.2,22.6,298,1003.2,70.9,6.7,190,16.4,7,30,2022-07-03 5:46:46,2022-07-03 18:39:26,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2022-07-04,Chennai,33.6,26,29.4,25.4,79.4,1.451,100,4.17,rain,45,26.3,324.7,1003.8,58.5,6.3,138.8,12,6,10,2022-07-04 5:47:03,2022-07-04 18:39:31,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
2022-07-05,Chennai,31.1,26.2,28.6,24.8,80.4,2.823,100,4.17,rain,49.3,23.2,298.3,1000.7,80.9,5.8,103.9,8.9,4,10,2022-07-05 5:47:19,2022-07-05 18:39:35,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2022-07-06,Chennai,29.9,25.1,27.5,26,91.1,12.549,100,4.17,rain,43.6,19.2,299,1005.1,91,5,33,2.9,2,10,2022-07-06 5:47:36,2022-07-06 18:39:39,0.22,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain
2022-07-07,Chennai,30.8,25.9,28.2,25.5,85.7,0,0,0,rain,47.9,19.3,294.2,1006.8,85.9,5.3,73.5,6.3,3,10,2022-07-07 5:47:53,2022-07-07 18:39:41,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-07-08,Chennai,30.9,26.3,28.6,24.6,79.2,0.1,100,4.17,rain,50.4,22.4,333.5,1005.9,87.4,6.4,123.3,10.6,5,10,2022-07-08 5:48:09,2022-07-08 18:39:43,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2022-07-09,Chennai,30.7,26.2,28.1,25,83.4,0.347,100,8.33,rain,43.6,20.7,301.9,1003.8,89.8,5.7,89.8,7.8,6,10,2022-07-09 5:48:26,2022-07-09 18:39:45,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
2022-07-10,Chennai,31.8,26.7,28.5,24.8,81,3.738,100,4.17,rain,46.4,23.4,288.6,1004.4,90.3,5.5,124.7,10.8,7,10,2022-07-10 5:48:43,2022-07-10 18:39:45,0.42,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain
2022-07-11,Chennai,31.1,26.7,28.5,24.1,77.2,1.46,100,4.17,rain,46.4,21.1,281.2,1006.6,91.1,5.7,132.7,11.4,7,10,2022-07-11 5:49:00,2022-07-11 18:39:44,0.46,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain
2022-07-12,Chennai,33.8,26.3,29.3,24.6,76.9,5.726,100,4.17,rain,51.5,29.1,304.3,1005.8,78.1,5.5,180,15.5,8,10,2022-07-12 5:49:17,2022-07-12 18:39:43,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2022-07-13,Chennai,33,26.3,29.2,24.2,75.5,2,100,4.17,rain,53.3,28.3,280.9,1004.1,84.2,5.5,182.7,15.8,8,10,2022-07-13 5:49:34,2022-07-13 18:39:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2022-07-14,Chennai,33.4,27.2,29.8,23.8,71,0,0,0,,55.1,23.8,264.5,1003.3,70.3,5.8,172.3,14.9,6,10,2022-07-14 5:49:50,2022-07-14 18:39:37,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-07-15,Chennai,35,27.5,30,23.5,68.5,0,0,0,,55.4,24.1,262.4,1004.3,65.2,6.4,233.9,20.4,9,10,2022-07-15 5:50:07,2022-07-15 18:39:33,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-07-16,Chennai,33.4,25.3,29.4,24.2,74.7,6,100,4.17,rain,46.4,29.1,296.8,1004.9,74,5.9,177.8,15.2,8,30,2022-07-16 5:50:23,2022-07-16 18:39:28,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2022-07-17,Chennai,32.2,26.1,28.5,26,86.6,16.433,100,8.33,rain,55.4,25.5,288.3,1005.5,81.7,5.4,146.8,12.7,8,30,2022-07-17 5:50:40,2022-07-17 18:39:23,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
2022-07-18,Chennai,31.2,25.3,28.1,26,89.1,6.29,100,8.33,rain,45.7,16.5,308.1,1006.4,84.2,5.2,115.5,10,5,10,2022-07-18 5:50:56,2022-07-18 18:39:16,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
2022-07-19,Chennai,35,26,29,26.3,85.9,0,0,0,rain,24.1,16.6,358.7,1006.1,54.3,6.7,231.4,19.9,9,60,2022-07-19 5:51:12,2022-07-19 18:39:08,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-07-20,Chennai,31.7,26.5,28.6,26.5,88.6,3.012,100,4.17,rain,37.1,17.5,313.5,1006.1,64.6,5.3,245.3,21.3,10,60,2022-07-20 5:51:27,2022-07-20 18:39:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
2022-07-21,Chennai,33.7,26.6,29.5,26.5,84.2,0,0,0,,37.1,16.4,313.8,1005.8,51.7,5.9,219.9,19.1,10,60,2022-07-21 5:51:43,2022-07-21 18:38:51,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-07-22,Chennai,31.1,24.8,27.9,26.2,90.6,7.33,100,8.33,rain,31.7,27.3,318.6,1006.4,81.9,5.4,196.5,16.9,6,30,2022-07-22 5:51:58,2022-07-22 18:38:40,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
2022-07-23,Chennai,32,25.8,28.7,26.3,87.4,7.274,100,12.5,rain,24.5,21.5,310.7,1005.9,72.6,5.2,180.2,15.6,8,30,2022-07-23 5:52:13,2022-07-23 18:38:29,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
2022-07-24,Chennai,31.8,25.7,28.5,25.8,85.8,6.53,100,4.17,rain,25.9,16.2,288.2,1006.4,80.9,5.8,204.7,17.9,8,30,2022-07-24 5:52:28,2022-07-24 18:38:17,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
2022-07-25,Chennai,32.1,26.9,29.2,26.3,84.6,0,0,0,rain,21.6,20.3,330.5,1006.9,55.4,5.5,233.6,20.3,10,30,2022-07-25 5:52:43,2022-07-25 18:38:04,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-07-26,Chennai,30.2,26.7,28.2,25.3,84.9,0,0,0,,18.4,26.4,330.3,1007.9,73.3,5.4,192.9,16.6,9,30,2022-07-26 5:52:57,2022-07-26 18:37:50,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-07-27,Chennai,33.1,26.7,29.5,26,82.1,0,0,0,rain,17.3,18.4,52.1,1007.1,50.8,5.7,270.4,23.4,9,30,2022-07-27 5:53:11,2022-07-27 18:37:35,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
